4.763805333333335224e-01,4.935159999999998992e-01,5.878556226415097008e-01,4.390605544554456730e-01,5.593983529411765687e-01,4.997079504643964221e-01,5.047629437652811912e-01,5.418718994197293526e-01,5.133633282442748857e-01,4.826464347826088241e-01,5.196610381679389601e-01,5.371386415094340228e-01,5.405327064439140461e-01,5.354971320754717823e-01,5.136502281879196108e-01,5.062480954907161435e-01,5.029776639477977485e-01,5.145919027266029344e-01,5.339179807748325457e-01,5.208044283246977546e-01,5.196425361857077707e-01,5.128912699006764608e-01,5.227279487908962352e-01,5.161710901974898569e-01,5.182839339901129661e-01,5.171747560454392767e-01,5.193429606971367019e-01,5.142689262891489976e-01,5.153229141840819372e-01,5.132767355897571715e-01,5.178639620285047096e-01,5.193657328920446847e-01,5.174728743689132049e-01,5.156804241292731739e-01,5.169903217794066252e-01,5.172256891020740044e-01,5.175421640854659389e-01,5.175524074169715050e-01,5.173562676876412025e-01,5.177345526598505776e-01,5.180327352783247186e-01,5.169384330572838193e-01,5.170490556788558401e-01,5.171335054349762705e-01,5.164981327921167598e-01,5.170175698990950863e-01,5.164818824784037643e-01,5.168028750290974971e-01,5.168503279311786880e-01,5.168756600000001811e-01
2.238386666666666858e-01,2.255455619047618543e-01,1.619896100628931135e-01,1.475947485148514648e-01,9.673347450980401829e-02,1.509726208462332520e-01,1.585526748166259658e-01,1.461272185686654235e-01,1.377908091603053664e-01,1.291631420289855448e-01,1.468614493638677465e-01,1.601918540880504227e-01,1.614157613365155841e-01,1.579499622641509504e-01,1.425092885906040774e-01,1.370173262599470587e-01,1.324346669773946439e-01,1.437370759027266076e-01,1.459191459364987953e-01,1.306835302245250852e-01,1.415633372781065491e-01,1.364122141931770060e-01,1.403666401137980968e-01,1.407695876557650827e-01,1.346441431162642421e-01,1.390789288044090299e-01,1.354998164680776274e-01,1.393664692607825550e-01,1.449583076923077751e-01,1.417379951883466493e-01,1.395386335125370914e-01,1.402715653212849578e-01,1.401105734666623082e-01,1.412929909225520697e-01,1.418714741181860417e-01,1.398585430371903082e-01,1.410338478258103545e-01,1.393723758254215572e-01,1.406691673896213746e-01,1.406092139881249259e-01,1.400814396117972538e-01,1.416784615029838268e-01,1.406582496642404534e-01,1.406433964979466877e-01,1.407531693867251354e-01,1.409199650990200503e-01,1.408190303459549986e-01,1.406585959087447157e-01,1.408533342391384002e-01,1.408225400000000516e-01
2.449741333333333715e-01,1.108206095238095379e-01,2.148197987421384403e-01,1.992054627062705696e-01,1.572860705882353494e-01,1.344996928792570323e-01,1.127355168704157057e-01,1.047110772404900719e-01,7.967254758269724790e-02,9.059228985507244980e-02,9.066491399491100056e-02,1.205348679245283744e-01,8.408879236276857461e-02,7.870467924528297410e-02,7.293434451901574522e-02,8.697311759504870732e-02,7.811392881224274443e-02,8.039882977155499155e-02,8.387428721235075380e-02,8.114985146804842842e-02,7.700257259899867535e-02,7.820003627465096918e-02,8.137375248933151339e-02,8.600329137613033081e-02,8.739870441369994303e-02,8.713314092902944841e-02,7.906641792637386645e-02,7.900582389539183292e-02,8.305579546465102769e-02,8.280512764064205944e-02,8.072103044146644590e-02,8.075936350028155297e-02,8.092357630044628991e-02,7.878864533573691487e-02,8.153452700157794164e-02,8.227763955799864692e-02,8.114405258268549137e-02,8.243816472545205387e-02,8.059296549968722467e-02,8.091830270570549155e-02,8.059364055446181785e-02,8.015281025565108852e-02,8.000802852648560004e-02,8.052602803788455610e-02,8.110753508287743552e-02,8.072030495587476095e-02,8.120237514966986703e-02,8.065428588871612070e-02,8.088287872808187784e-02,8.062268000000015478e-02
2.841095999999999622e-01,1.082270095238095087e-01,1.431216855345911754e-01,1.241946429042904282e-01,1.305391843137255758e-01,1.076172689370485380e-01,1.006591902200488775e-01,9.203595873629916158e-02,7.310584223918580038e-02,7.581974492753625061e-02,8.295317048346056987e-02,8.909751446540886688e-02,4.622893174224348978e-02,5.158129811320753821e-02,5.827167248322154963e-02,5.530007356321846312e-02,5.364863518993243791e-02,6.182845394252031029e-02,5.958066647247309972e-02,5.821375474956835827e-02,5.111272280382343075e-02,6.006271081042185295e-02,5.979765007112384373e-02,5.461186576094292922e-02,5.752353992246687225e-02,5.431905927342267626e-02,5.431094931531217640e-02,5.368683201518514858e-02,5.319252289906634817e-02,5.828546907029635155e-02,5.703140312144461266e-02,5.484920515813623138e-02,5.759534594964343251e-02,5.721393343204796839e-02,5.746164055581012842e-02,5.588310582440669805e-02,5.688755291991710872e-02,5.652906924317788184e-02,5.786523479939343489e-02,5.575225529952471115e-02,5.620766517510894511e-02,5.706541015463014593e-02,5.601203122602877588e-02,5.688034958618839315e-02,5.554281716098882771e-02,5.577192465098643193e-02,5.638434140307224673e-02,5.631380774526924954e-02,5.598377306928389169e-02,5.631998000000008192e-02
1.904322666666665997e-01,1.701317714285713878e-01,1.648986616352201562e-01,1.256870046204620339e-01,1.260739607843137933e-01,9.114434097007224900e-02,1.021261828850855563e-01,7.597005441650554747e-02,7.534624122137406621e-02,9.480022028985511662e-02,5.996274198473285078e-02,7.984884025157244769e-02,7.194616579156733194e-02,4.769789685534588097e-02,4.935344787472040196e-02,4.390409549071622869e-02,3.868256083275073420e-02,3.752718034880871828e-02,4.621043635304401820e-02,3.811207875647677767e-02,4.647002822030044805e-02,3.972299582553628222e-02,4.737090753911812196e-02,4.200671033334840709e-02,4.030264153359177509e-02,4.085600674839728885e-02,4.692165534412241767e-02,4.475505936939796342e-02,4.802355891507342767e-02,4.366595221303106594e-02,4.078321614743925239e-02,4.192090544790372242e-02,4.291178515357813028e-02,4.260246108285597327e-02,4.176255163638220580e-02,4.459162795264507567e-02,4.293125305099199790e-02,4.330689881649070483e-02,4.391742540487230534e-02,4.305477758504139968e-02,4.295169397211782980e-02,4.321297009401764422e-02,4.266451993865434666e-02,4.266444190523308033e-02,4.275997258131936790e-02,4.234028417745970552e-02,4.309664136869147122e-02,4.300957264663551882e-02,4.319912213834412040e-02,4.262762000000013679e-02
1.907032000000000171e-01,1.995677333333333303e-01,1.306209459119497263e-01,1.479570191419141978e-01,8.285648627450986625e-02,9.138967925696589445e-02,1.241310728606357106e-01,8.507270921985815582e-02,7.834817913486004370e-02,7.144675942028980153e-02,4.842269516539444985e-02,5.708394968553460319e-02,4.482616197295154897e-02,6.326393459119493412e-02,5.047201610738257654e-02,4.256797807250226051e-02,4.043266862425237002e-02,3.072505448292806030e-02,4.288972560442765730e-02,4.536401381692577867e-02,3.590078822636937755e-02,3.395157119140166518e-02,3.677598141299198015e-02,2.934757137073201391e-02,3.296188683003169889e-02,3.660451647733672931e-02,3.543757211452967099e-02,3.310262870399668933e-02,3.472598221431757309e-02,3.335714952377819703e-02,3.246110113862384766e-02,3.620658049631268055e-02,3.544297306276674581e-02,3.199794167256809346e-02,3.269857240291142164e-02,3.496771545153847666e-02,3.383108888917174539e-02,3.462425304093832285e-02,3.393879587226514283e-02,3.472667608571484987e-02,3.437921420758510704e-02,3.529521236464222556e-02,3.433840765899579678e-02,3.464790827553706348e-02,3.424688208108996046e-02,3.459068788225263397e-02,3.466907789019726960e-02,3.408197570358201950e-02,3.402120595448324819e-02,3.423584000000009370e-02
2.058386666666666698e-01,1.415603428571428901e-01,1.222092427672955978e-01,1.145447841584158188e-01,8.780302745098041151e-02,1.280507054695562696e-01,1.018992593317033374e-01,6.409212172791754758e-02,5.361535470737917308e-02,8.016757101449276113e-02,5.155428600508912135e-02,6.406847295597495329e-02,4.986730628480512406e-02,5.497752452830186737e-02,4.619113557046983232e-02,2.851948010610083975e-02,4.358557880835859516e-02,3.732318015229681152e-02,3.036535298572675540e-02,4.184069775474964781e-02,3.087518944014565683e-02,3.156119936663316639e-02,2.868494300616414305e-02,2.736897185958290027e-02,3.029446142902874478e-02,3.090060981516893138e-02,2.526062030944344408e-02,3.032924475376993709e-02,2.912349221876393487e-02,2.953419200474582604e-02,2.876122533633266795e-02,2.856825428128056607e-02,2.830639770691516580e-02,2.836953762956289857e-02,2.657041034254601503e-02,2.785319910183261735e-02,2.883115251778427604e-02,2.934122025212878432e-02,2.860386815004933511e-02,2.943286362469153122e-02,2.950728930254767693e-02,2.930942997359177113e-02,2.869391761213701056e-02,2.853207049478460877e-02,2.817043209641937121e-02,2.850152191370286872e-02,2.895490549694003726e-02,2.879149811208650891e-02,2.868855092085896563e-02,2.890244000000009861e-02
1.275677333333333219e-01,1.155825142857143245e-01,1.204801761006289162e-01,1.479570191419141423e-01,1.481149647058823959e-01,1.062503603715170136e-01,1.104742917685411635e-01,1.221192010315925447e-01,4.664031145038168014e-02,6.247131594202900984e-02,6.921271246819339640e-02,5.851112955974843710e-02,6.881184216388230857e-02,4.110959999999998921e-02,4.143250648769572497e-02,2.710480282935459617e-02,2.673862297832674956e-02,3.269766190125281830e-02,2.485996411302070219e-02,3.154903903281523758e-02,3.398852580791997258e-02,2.692780741807023620e-02,2.111770697012807507e-02,2.492092149894289260e-02,2.609059899704808602e-02,2.135313867956366990e-02,2.107246452071856457e-02,2.669115554149540520e-02,2.839816985326816881e-02,2.400408621428343908e-02,2.286226842338394752e-02,2.454721523819989454e-02,2.420555408618618037e-02,2.721843996652292472e-02,2.515136417773713301e-02,2.355551614850349973e-02,2.424352955549057345e-02,2.480672610260219180e-02,2.548977212612290807e-02,2.398246298324599804e-02,2.476910741204785965e-02,2.414753777768468765e-02,2.463030742369215140e-02,2.528865194490052815e-02,2.493776536651429870e-02,2.517943267709074964e-02,2.478999345125875234e-02,2.484221428094909173e-02,2.479942459053165182e-02,2.476892000000006575e-02
1.484322666666666735e-01,1.878756190476190691e-01,1.532624553459119576e-01,1.030402930693069541e-01,1.466265568627451166e-01,8.767450897832820833e-02,8.463573268133664507e-02,7.257926860090267718e-02,6.928722849872774592e-02,7.044233043478259626e-02,7.225463816793895044e-02,4.976997735849055665e-02,2.734281813842483547e-02,3.949034968553456759e-02,4.015086711409397713e-02,3.404063448275865267e-02,2.750541101530333890e-02,3.055520569884546955e-02,2.520951261287505962e-02,2.940741554404147778e-02,2.920956370808681576e-02,2.747395495417695455e-02,1.748721896633481307e-02,2.324743191326650651e-02,2.205418272693864326e-02,2.408623956810262284e-02,2.049203964668928207e-02,1.732703026468422960e-02,1.847709381947534521e-02,2.081389407771155539e-02,2.122598532208906999e-02,2.193106790996616345e-02,1.971384371844573172e-02,2.217369651709269474e-02,1.997601934137535271e-02,2.087710999332017744e-02,2.169202219366012444e-02,2.148055843933724743e-02,2.176399287297569457e-02,2.200152817067487984e-02,2.090945305570479640e-02,2.114992965356128629e-02,2.219792160654936522e-02,2.106319082673473869e-02,2.105786599966405492e-02,2.168687750794169242e-02,2.148713065853892490e-02,2.127296094632307941e-02,2.165342601703536263e-02,2.134934000000006729e-02
2.238386666666667135e-01,1.692672380952381095e-01,1.091594213836478144e-01,1.115744871287128598e-01,9.870320000000004645e-02,1.282960437564499845e-01,1.228910037489812923e-01,6.775542437137335727e-02,8.460590127226459700e-02,6.043729855072466073e-02,6.912304732824431364e-02,4.764320503144661018e-02,4.923894924423232594e-02,3.966207295597482668e-02,3.506609574944079266e-02,3.753804774535810657e-02,2.547564813174861553e-02,3.268058619503812906e-02,2.389870573842123314e-02,2.502151709844564753e-02,2.429320479441662156e-02,2.599044940261988762e-02,2.187949056424850700e-02,1.898273264654287695e-02,2.069172998541809680e-02,2.020288918381886456e-02,2.001186891931950110e-02,1.626196646630817880e-02,1.992773855046692591e-02,1.966041551593450051e-02,2.005348946925029213e-02,2.196814716343715307e-02,1.601038129051176456e-02,1.819507036631695662e-02,1.765505430854593175e-02,1.913711176390113164e-02,1.935303439762798769e-02,1.904881396198961421e-02,1.747107429286557864e-02,1.904458992029103154e-02,1.833303557862504471e-02,1.910042417766580694e-02,1.946626562945928673e-02,1.896397348788091825e-02,1.870611163727008835e-02,1.887004315245270972e-02,1.891033188451050895e-02,1.867187825777287535e-02,1.876553380597611315e-02,1.859042000000008660e-02
